auc,f1,precision,recall,model,outcome,modelname,accuracy,auc_micro,auc_mean,auc_weighted
0.5768321513002365,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        n_estimators=10,
                                                        random_state=0))",DLT_Dermatological,tree-gini-10-depth:4-minsplit:2,,,,
0.7245370370370371,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        n_estimators=10,
                                                        random_state=0))",DLT_Other,tree-gini-10-depth:4-minsplit:2,,,,
0.5971830985915494,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        n_estimators=10,
                                                        random_state=0))",DLT_Neurological,tree-gini-10-depth:4-minsplit:2,,,,
0.6407407407407408,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        n_estimators=10,
                                                        random_state=0))",DLT_Hematological,tree-gini-10-depth:4-minsplit:2,,,,
0.5851851851851853,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        n_estimators=10,
                                                        random_state=0))",DLT_Gastrointestinal 2,tree-gini-10-depth:4-minsplit:2,,,,
0.4971830985915493,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        n_estimators=10,
                                                        random_state=0))",DLT_Dermatological 2,tree-gini-10-depth:4-minsplit:2,,,,
0.5486111111111112,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        n_estimators=10,
                                                        random_state=0))",DLT_Other 2,tree-gini-10-depth:4-minsplit:2,,,,
0.3647887323943662,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        n_estimators=10,
                                                        random_state=0))",DLT_Neurological 2,tree-gini-10-depth:4-minsplit:2,,,,
0.6158163265306122,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        n_estimators=10,
                                                        random_state=0))",DLT_Hematological 2,tree-gini-10-depth:4-minsplit:2,,,,
0.8297621592656492,,,,"RandomForestClassifier(class_weight='balanced', max_depth=4, n_estimators=10,
                       random_state=0)",pd_states1,tree-gini-10-depth:4-minsplit:2,0.5467787114845938,0.8297621592656492,0.8297621592656492,0.8825954204216164
0.8022741183090284,,,,"RandomForestClassifier(class_weight='balanced', max_depth=4, n_estimators=10,
                       random_state=0)",nd_states1,tree-gini-10-depth:4-minsplit:2,0.6366666666666667,0.8022741183090284,0.8022741183090284,0.9404030599363619
0.5638492102666165,,,,"RandomForestClassifier(class_weight='balanced', max_depth=4, n_estimators=10,
                       random_state=0)",pd_states2,tree-gini-10-depth:4-minsplit:2,0.3253210792977495,0.5638492102666165,0.5638492102666165,0.6143563442463449
0.562795427917765,,,,"RandomForestClassifier(class_weight='balanced', max_depth=4, n_estimators=10,
                       random_state=0)",nd_states2,tree-gini-10-depth:4-minsplit:2,0.3332035053554041,0.562795427917765,0.562795427917765,0.48727082296333163
0.766679748822606,0.6274509803921569,0.6956521739130435,0.5714285714285714,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=10,
                                                        random_state=0))",decision1,tree-gini-10-depth:4-minsplit:5,,,,
0.7765926358854471,0.8949416342412452,0.8273381294964028,0.9745762711864406,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=10,
                                                        random_state=0))",decision2,tree-gini-10-depth:4-minsplit:5,,,,
0.44103194103194104,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=10,
                                                        random_state=0))",decision3,tree-gini-10-depth:4-minsplit:5,,,,
0.5648854961832062,0.9424460431654677,0.891156462585034,1.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=10,
                                                        random_state=0))",survival,tree-gini-10-depth:4-minsplit:5,,,,
0.6673913043478261,0.1111111111111111,0.5,0.0625,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=10,
                                                        random_state=0))",ft,tree-gini-10-depth:4-minsplit:5,,,,
0.7774952320406866,0.0,0.0,0.0,"CalibratedClassifierCV(cv=3,
                       estimator=RandomForestClassifier(class_weight='balanced',
                                                        max_depth=4,
                                                        min_samples_split=5,
                                                        n_estimators=10,
                                                        random_state=0))",aspiration,tree-gini-10-depth:4-minsplit:5,,,,
